"Name","Path","Source","PackageName"
"readlink","C:\Users\froggy\scoop\apps\git\2.52.0\usr\bin\readlink.exe","Scoop",
"realpath","C:\Users\froggy\scoop\apps\git\2.52.0\usr\bin\realpath.exe","Scoop",
"rebase","C:\Users\froggy\scoop\apps\git\2.52.0\usr\bin\rebase.exe","Scoop",
"regtool","C:\Users\froggy\scoop\apps\git\2.52.0\usr\bin\regtool.exe","Scoop",
"reset","C:\Users\froggy\scoop\apps\git\2.52.0\usr\bin\reset.exe","Scoop",
"rm","C:\Users\froggy\scoop\apps\git\2.52.0\usr\bin\rm.exe","Scoop",
"rmdir","C:\Users\froggy\scoop\apps\git\2.52.0\usr\bin\rmdir.exe","Scoop",
"rmt","C:\Users\froggy\scoop\apps\git\2.52.0\usr\lib\tar\rmt.exe","Scoop",
"rnano","C:\Users\froggy\scoop\apps\git\2.52.0\usr\bin\rnano.exe","Scoop",
"runcon","C:\Users\froggy\scoop\apps\git\2.52.0\usr\bin\runcon.exe","Scoop",
"rview","C:\Users\froggy\scoop\apps\git\2.52.0\usr\bin\rview.exe","Scoop",
"rvim","C:\Users\froggy\scoop\apps\git\2.52.0\usr\bin\rvim.exe","Scoop",
"scalar","C:\Users\froggy\scoop\apps\git\2.52.0\cmd\scalar.exe","Scoop",
"scalar","C:\Users\froggy\scoop\apps\git\2.52.0\mingw64\libexec\git-core\scalar.exe","Scoop",
"scalar","C:\Users\froggy\scoop\apps\git\2.52.0\mingw64\bin\scalar.exe","Scoop",
"scdaemon","C:\Users\froggy\scoop\apps\git\2.52.0\usr\lib\gnupg\scdaemon.exe","Scoop",
"scoop-search","C:\Users\froggy\scoop\apps\scoop-search\2.1.0\scoop-search.exe","Scoop",
"scp","C:\Users\froggy\scoop\apps\git\2.52.0\usr\bin\scp.exe","Scoop",
"sdiff","C:\Users\froggy\scoop\apps\git\2.52.0\usr\bin\sdiff.exe","Scoop",
"sed","C:\Users\froggy\scoop\apps\git\2.52.0\usr\bin\sed.exe","Scoop",
"seq","C:\Users\froggy\scoop\apps\git\2.52.0\usr\bin\seq.exe","Scoop",
"setfacl","C:\Users\froggy\scoop\apps\git\2.52.0\usr\bin\setfacl.exe","Scoop",
"setmetamode","C:\Users\froggy\scoop\apps\git\2.52.0\usr\bin\setmetamode.exe","Scoop",
"sexp-conv","C:\Users\froggy\scoop\apps\git\2.52.0\usr\bin\sexp-conv.exe","Scoop",
"sexp-conv","C:\Users\froggy\scoop\apps\git\2.52.0\mingw64\bin\sexp-conv.exe","Scoop",
"sftp","C:\Users\froggy\scoop\apps\git\2.52.0\usr\bin\sftp.exe","Scoop",
"sftp-server","C:\Users\froggy\scoop\apps\git\2.52.0\usr\lib\ssh\sftp-server.exe","Scoop",
"sh","C:\Users\froggy\scoop\apps\git\2.52.0\bin\sh.exe","Scoop",
"sh","C:\Users\froggy\scoop\apps\git\2.52.0\usr\bin\sh.exe","Scoop",
"sha1sum","C:\Users\froggy\scoop\apps\git\2.52.0\usr\bin\sha1sum.exe","Scoop",
"sha224sum","C:\Users\froggy\scoop\apps\git\2.52.0\usr\bin\sha224sum.exe","Scoop",
"sha256sum","C:\Users\froggy\scoop\apps\git\2.52.0\usr\bin\sha256sum.exe","Scoop",
"sha384sum","C:\Users\froggy\scoop\apps\git\2.52.0\usr\bin\sha384sum.exe","Scoop",
"sha512sum","C:\Users\froggy\scoop\apps\git\2.52.0\usr\bin\sha512sum.exe","Scoop",
"shim","C:\Users\froggy\scoop\apps\scoop\current\supporting\shims\71\shim.exe","Scoop",
"shim","C:\Users\froggy\scoop\apps\scoop\current\supporting\shims\kiennq\shim.exe","Scoop",
"shim","C:\Users\froggy\scoop\apps\scoop\current\supporting\shims\scoopcs\shim.exe","Scoop",
"shred","C:\Users\froggy\scoop\apps\git\2.52.0\usr\bin\shred.exe","Scoop",
"shuf","C:\Users\froggy\scoop\apps\git\2.52.0\usr\bin\shuf.exe","Scoop",
"size","C:\Users\froggy\scoop\apps\mingw\15.2.0-rt_v13-rev0\bin\size.exe","Scoop",
"sleep","C:\Users\froggy\scoop\apps\git\2.52.0\usr\bin\sleep.exe","Scoop",
"sort","C:\Users\froggy\scoop\apps\git\2.52.0\usr\bin\sort.exe","Scoop",
"split","C:\Users\froggy\scoop\apps\git\2.52.0\usr\bin\split.exe","Scoop",
"ssh","C:\Users\froggy\scoop\apps\git\2.52.0\usr\bin\ssh.exe","Scoop",
"ssh-add","C:\Users\froggy\scoop\apps\git\2.52.0\usr\bin\ssh-add.exe","Scoop",
"ssh-agent","C:\Users\froggy\scoop\apps\git\2.52.0\usr\bin\ssh-agent.exe","Scoop",
"ssh-keygen","C:\Users\froggy\scoop\apps\git\2.52.0\usr\bin\ssh-keygen.exe","Scoop",
"ssh-keyscan","C:\Users\froggy\scoop\apps\git\2.52.0\usr\bin\ssh-keyscan.exe","Scoop",
"ssh-keysign","C:\Users\froggy\scoop\apps\git\2.52.0\usr\lib\ssh\ssh-keysign.exe","Scoop",
"ssh-pageant","C:\Users\froggy\scoop\apps\git\2.52.0\usr\bin\ssh-pageant.exe","Scoop",
"ssh-pkcs11-helper","C:\Users\froggy\scoop\apps\git\2.52.0\usr\lib\ssh\ssh-pkcs11-helper.exe","Scoop",
"ssh-sk-helper","C:\Users\froggy\scoop\apps\git\2.52.0\usr\lib\ssh\ssh-sk-helper.exe","Scoop",
"ssp","C:\Users\froggy\scoop\apps\git\2.52.0\usr\bin\ssp.exe","Scoop",
"starship","C:\Users\froggy\scoop\apps\starship\1.24.1\starship.exe","Scoop",
"stat","C:\Users\froggy\scoop\apps\git\2.52.0\usr\bin\stat.exe","Scoop",
"stdbuf","C:\Users\froggy\scoop\apps\git\2.52.0\usr\bin\stdbuf.exe","Scoop",
"strace","C:\Users\froggy\scoop\apps\git\2.52.0\usr\bin\strace.exe","Scoop",
"strings","C:\Users\froggy\scoop\apps\mingw\15.2.0-rt_v13-rev0\bin\strings.exe","Scoop",
"strip","C:\Users\froggy\scoop\apps\mingw\15.2.0-rt_v13-rev0\bin\strip.exe","Scoop",
"strip","C:\Users\froggy\scoop\apps\mingw\15.2.0-rt_v13-rev0\x86_64-w64-mingw32\bin\strip.exe","Scoop",
"stty","C:\Users\froggy\scoop\apps\git\2.52.0\usr\bin\stty.exe","Scoop",
"sum","C:\Users\froggy\scoop\apps\git\2.52.0\usr\bin\sum.exe","Scoop",
"sync","C:\Users\froggy\scoop\apps\git\2.52.0\usr\bin\sync.exe","Scoop",
"tabs","C:\Users\froggy\scoop\apps\git\2.52.0\usr\bin\tabs.exe","Scoop",
"tac","C:\Users\froggy\scoop\apps\git\2.52.0\usr\bin\tac.exe","Scoop",
"tail","C:\Users\froggy\scoop\apps\git\2.52.0\usr\bin\tail.exe","Scoop",
"tar","C:\Users\froggy\scoop\apps\git\2.52.0\usr\bin\tar.exe","Scoop",
"tclsh","C:\Users\froggy\scoop\apps\git\2.52.0\mingw64\bin\tclsh.exe","Scoop",
"tclsh86","C:\Users\froggy\scoop\apps\git\2.52.0\mingw64\bin\tclsh86.exe","Scoop",
"tee","C:\Users\froggy\scoop\apps\git\2.52.0\usr\bin\tee.exe","Scoop",
"test","C:\Users\froggy\scoop\apps\git\2.52.0\usr\bin\test.exe","Scoop",
"tic","C:\Users\froggy\scoop\apps\git\2.52.0\usr\bin\tic.exe","Scoop",
"tig","C:\Users\froggy\scoop\apps\git\2.52.0\usr\bin\tig.exe","Scoop",
"tig","C:\Users\froggy\scoop\apps\git\2.52.0\cmd\tig.exe","Scoop",
"timeout","C:\Users\froggy\scoop\apps\git\2.52.0\usr\bin\timeout.exe","Scoop",
"toe","C:\Users\froggy\scoop\apps\git\2.52.0\usr\bin\toe.exe","Scoop",
"touch","C:\Users\froggy\scoop\apps\git\2.52.0\usr\bin\touch.exe","Scoop",
"tput","C:\Users\froggy\scoop\apps\git\2.52.0\usr\bin\tput.exe","Scoop",
"tr","C:\Users\froggy\scoop\apps\git\2.52.0\usr\bin\tr.exe","Scoop",
"true","C:\Users\froggy\scoop\apps\git\2.52.0\usr\bin\true.exe","Scoop",
"truncate","C:\Users\froggy\scoop\apps\git\2.52.0\usr\bin\truncate.exe","Scoop",
"trust","C:\Users\froggy\scoop\apps\git\2.52.0\mingw64\bin\trust.exe","Scoop",
"trust","C:\Users\froggy\scoop\apps\git\2.52.0\usr\bin\trust.exe","Scoop",
"tset","C:\Users\froggy\scoop\apps\git\2.52.0\usr\bin\tset.exe","Scoop",
"tsort","C:\Users\froggy\scoop\apps\git\2.52.0\usr\bin\tsort.exe","Scoop",
"tty","C:\Users\froggy\scoop\apps\git\2.52.0\usr\bin\tty.exe","Scoop",
"tzset","C:\Users\froggy\scoop\apps\git\2.52.0\usr\bin\tzset.exe","Scoop",
"u2d","C:\Users\froggy\scoop\apps\git\2.52.0\usr\bin\u2d.exe","Scoop",
"umount","C:\Users\froggy\scoop\apps\git\2.52.0\usr\bin\umount.exe","Scoop",
"uname","C:\Users\froggy\scoop\apps\git\2.52.0\usr\bin\uname.exe","Scoop",
"unexpand","C:\Users\froggy\scoop\apps\git\2.52.0\usr\bin\unexpand.exe","Scoop",
"uniq","C:\Users\froggy\scoop\apps\git\2.52.0\usr\bin\uniq.exe","Scoop",
"unix2dos","C:\Users\froggy\scoop\apps\git\2.52.0\usr\bin\unix2dos.exe","Scoop",
"unix2mac","C:\Users\froggy\scoop\apps\git\2.52.0\usr\bin\unix2mac.exe","Scoop",
"unlink","C:\Users\froggy\scoop\apps\git\2.52.0\usr\bin\unlink.exe","Scoop",
"unxz","C:\Users\froggy\scoop\apps\git\2.52.0\mingw64\bin\unxz.exe","Scoop",
"unzip","C:\Users\froggy\scoop\apps\git\2.52.0\usr\bin\unzip.exe","Scoop",
"unzipsfx","C:\Users\froggy\scoop\apps\git\2.52.0\usr\bin\unzipsfx.exe","Scoop",
"users","C:\Users\froggy\scoop\apps\git\2.52.0\usr\bin\users.exe","Scoop",
"uv","C:\Users\froggy\scoop\apps\uv\0.9.17\uv.exe","Scoop",
"uvw","C:\Users\froggy\scoop\apps\uv\0.9.17\uvw.exe","Scoop",
"uvx","C:\Users\froggy\scoop\apps\uv\0.9.17\uvx.exe","Scoop",
"validator","C:\Users\froggy\scoop\apps\scoop\current\supporting\validator\bin\validator.exe","Scoop",
"vdir","C:\Users\froggy\scoop\apps\git\2.52.0\usr\bin\vdir.exe","Scoop",
"view","C:\Users\froggy\scoop\apps\git\2.52.0\usr\bin\view.exe","Scoop",
"vim","C:\Users\froggy\scoop\apps\git\2.52.0\usr\bin\vim.exe","Scoop",
"vimdiff","C:\Users\froggy\scoop\apps\git\2.52.0\usr\bin\vimdiff.exe","Scoop",
"watchgnupg","C:\Users\froggy\scoop\apps\git\2.52.0\usr\bin\watchgnupg.exe","Scoop",
"wc","C:\Users\froggy\scoop\apps\git\2.52.0\usr\bin\wc.exe","Scoop",
"wget","C:\Users\froggy\scoop\apps\wget\1.21.4\wget.exe","Scoop",
"which","C:\Users\froggy\scoop\apps\git\2.52.0\usr\bin\which.exe","Scoop",
"who","C:\Users\froggy\scoop\apps\git\2.52.0\usr\bin\who.exe","Scoop",
"whoami","C:\Users\froggy\scoop\apps\git\2.52.0\usr\bin\whoami.exe","Scoop",
"WhoUses","C:\Users\froggy\scoop\apps\git\2.52.0\mingw64\bin\WhoUses.exe","Scoop",
"widl","C:\Users\froggy\scoop\apps\mingw\15.2.0-rt_v13-rev0\bin\widl.exe","Scoop",
"windmc","C:\Users\froggy\scoop\apps\mingw\15.2.0-rt_v13-rev0\bin\windmc.exe","Scoop",
"WindowsPackageManagerServer","C:\Users\froggy\scoop\apps\winget\1.12.350\WindowsPackageManagerServer.exe","Scoop",
"windres","C:\Users\froggy\scoop\apps\mingw\15.2.0-rt_v13-rev0\bin\windres.exe","Scoop",
"winget","C:\Users\froggy\scoop\apps\winget\1.12.350\winget.exe","Scoop",
"WinGetMCPServer","C:\Users\froggy\scoop\apps\winget\1.12.350\DotNet\WinGetMCPServer.exe","Scoop",
"winpty","C:\Users\froggy\scoop\apps\git\2.52.0\usr\bin\winpty.exe","Scoop",
"winpty-agent","C:\Users\froggy\scoop\apps\git\2.52.0\usr\bin\winpty-agent.exe","Scoop",
"winpty-debugserver","C:\Users\froggy\scoop\apps\git\2.52.0\usr\bin\winpty-debugserver.exe","Scoop",
"wish","C:\Users\froggy\scoop\apps\git\2.52.0\mingw64\bin\wish.exe","Scoop",
"wish86","C:\Users\froggy\scoop\apps\git\2.52.0\mingw64\bin\wish86.exe","Scoop",
"x86_64-w64-mingw32-agrep","C:\Users\froggy\scoop\apps\git\2.52.0\mingw64\bin\x86_64-w64-mingw32-agrep.exe","Scoop",
"x86_64-w64-mingw32-c++","C:\Users\froggy\scoop\apps\mingw\15.2.0-rt_v13-rev0\bin\x86_64-w64-mingw32-c++.exe","Scoop",
"x86_64-w64-mingw32-g++","C:\Users\froggy\scoop\apps\mingw\15.2.0-rt_v13-rev0\bin\x86_64-w64-mingw32-g++.exe","Scoop",
"x86_64-w64-mingw32-gcc","C:\Users\froggy\scoop\apps\mingw\15.2.0-rt_v13-rev0\bin\x86_64-w64-mingw32-gcc.exe","Scoop",
"x86_64-w64-mingw32-gcc-15.2.0","C:\Users\froggy\scoop\apps\mingw\15.2.0-rt_v13-rev0\bin\x86_64-w64-mingw32-gcc-15.2.0.exe","Scoop",
"x86_64-w64-mingw32-gcc-ar","C:\Users\froggy\scoop\apps\mingw\15.2.0-rt_v13-rev0\bin\x86_64-w64-mingw32-gcc-ar.exe","Scoop",
"x86_64-w64-mingw32-gcc-nm","C:\Users\froggy\scoop\apps\mingw\15.2.0-rt_v13-rev0\bin\x86_64-w64-mingw32-gcc-nm.exe","Scoop",
"x86_64-w64-mingw32-gcc-ranlib","C:\Users\froggy\scoop\apps\mingw\15.2.0-rt_v13-rev0\bin\x86_64-w64-mingw32-gcc-ranlib.exe","Scoop",
"x86_64-w64-mingw32-gfortran","C:\Users\froggy\scoop\apps\mingw\15.2.0-rt_v13-rev0\bin\x86_64-w64-mingw32-gfortran.exe","Scoop",
"xargs","C:\Users\froggy\scoop\apps\git\2.52.0\usr\bin\xargs.exe","Scoop",
"xmlwf","C:\Users\froggy\scoop\apps\git\2.52.0\mingw64\bin\xmlwf.exe","Scoop",
"xxd","C:\Users\froggy\scoop\apps\git\2.52.0\usr\bin\xxd.exe","Scoop",
"xz","C:\Users\froggy\scoop\apps\git\2.52.0\mingw64\bin\xz.exe","Scoop",
"xzcat","C:\Users\froggy\scoop\apps\git\2.52.0\mingw64\bin\xzcat.exe","Scoop",
"xzdec","C:\Users\froggy\scoop\apps\git\2.52.0\mingw64\bin\xzdec.exe","Scoop",
"yat2m","C:\Users\froggy\scoop\apps\git\2.52.0\usr\bin\yat2m.exe","Scoop",
"yes","C:\Users\froggy\scoop\apps\git\2.52.0\usr\bin\yes.exe","Scoop",
"zig","C:\Users\froggy\scoop\apps\zig\0.15.2\zig.exe","Scoop",
"zipinfo","C:\Users\froggy\scoop\apps\git\2.52.0\usr\bin\zipinfo.exe","Scoop",
"zoxide","C:\Users\froggy\scoop\apps\zoxide\0.9.8\zoxide.exe","Scoop",
"ApplicationFrameHost","C:\Windows\System32\ApplicationFrameHost.exe","System",
"chrome","C:\Program Files\BurpSuiteCommunity\burpbrowser\143.0.7499.41\chrome.exe","System",
"cmd","C:\Windows\SysWOW64\cmd.exe","System",
"Code","C:\Users\froggy\AppData\Local\Programs\Microsoft VS Code\Code.exe","System",
"explorer","C:\Windows\SysWOW64\explorer.exe","System",
"git","C:\Program Files\Git\mingw64\bin\git.exe","System",
"git","C:\Program Files\Git\cmd\git.exe","System",
"git","C:\Program Files\Git\bin\git.exe","System",
"java","C:\Users\froggy\AppData\Local\Programs\BurpSuiteCommunity\jre\bin\java.exe","System",
"javaw","C:\Program Files\Java\jre1.8.0_471\bin\javaw.exe","System",
"javaw","C:\Program Files\BurpSuiteCommunity\jre\bin\javaw.exe","System",
"javaw","C:\Users\froggy\AppData\Local\Programs\BurpSuiteCommunity\jre\bin\javaw.exe","System",
"msedge","C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe","System",
"msedge","C:\Program Files (x86)\Microsoft\EdgeCore\143.0.3650.75\msedge.exe","System",
"msedge","C:\Program Files (x86)\Microsoft\EdgeCore\143.0.3650.80\msedge.exe","System",
"msedgewebview2","C:\Program Files (x86)\Microsoft\EdgeCore\143.0.3650.75\msedgewebview2.exe","System",
"msedgewebview2","C:\Program Files (x86)\Microsoft\EdgeCore\143.0.3650.80\msedgewebview2.exe","System",
"msedgewebview2","C:\Windows\System32\Microsoft-Edge-WebView\msedgewebview2.exe","System",
"node","C:\Program Files (x86)\Nodist\bin\node.exe","System",
"node","C:\Program Files (x86)\Nodist\v-x64\20.10.0\node.exe","System",
"node","C:\Program Files (x86)\Nodist\v\20.10.0\node.exe","System",
"notepad","C:\Users\froggy\AppData\Local\Microsoft\WindowsApps\notepad.exe","System",
"notepad","C:\Windows\SysWOW64\notepad.exe","System",
"notepad","C:\Users\froggy\AppData\Local\Microsoft\WindowsApps\Microsoft.WindowsNotepad_8wekyb3d8bbwe\notepad.exe","System",
"notepad","C:\Windows\System32\notepad.exe","System",
"powershell","C:\Windows\SysWOW64\WindowsPowerShell\v1.0\powershell.exe","System",
"powershell","C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe","System",
"pwsh","C:\Users\froggy\AppData\Local\Microsoft\WindowsApps\Microsoft.PowerShell_8wekyb3d8bbwe\pwsh.exe","System",
"pwsh","C:\Users\froggy\AppData\Local\Microsoft\WindowsApps\pwsh.exe","System",
"pwsh","C:\Program Files\PowerShell\7-preview\pwsh.exe","System",
"python","C:\Users\froggy\AppData\Local\Microsoft\WindowsApps\PythonSoftwareFoundation.PythonManager_qbz5n2kfra8p0\python.exe","System",
"python","C:\Program Files\LibreOffice\program\python.exe","System",
"python","C:\Program Files\Python314\python.exe","System",
"python","C:\Users\froggy\AppData\Local\Programs\Python\Python311\python.exe","System",
"python","C:\Users\froggy\AppData\Local\Microsoft\WindowsApps\python.exe","System",
"python","C:\Users\froggy\AppData\Local\Microsoft\WindowsApps\Microsoft.DesktopAppInstaller_8wekyb3d8bbwe\python.exe","System",
"RuntimeBroker","C:\Windows\System32\RuntimeBroker.exe","System",
"Spotify","C:\Users\froggy\AppData\Local\Microsoft\WindowsApps\Spotify.exe","System",
"Spotify","C:\Users\froggy\AppData\Local\Microsoft\WindowsApps\SpotifyAB.SpotifyMusic_zpdnekdrzrea0\Spotify.exe","System",
"Taskmgr","C:\Windows\System32\Taskmgr.exe","System",
"Taskmgr","C:\Windows\SysWOW64\Taskmgr.exe","System",
"7z","C:\Program Files\WindowsApps\AdvancedMicroDevicesInc-2.AMDRadeonSoftware_10.24.10035.0_x64__0a9344xs7nr4m\radeonsoftware\7z.exe","WinGet",
"7z","C:\Users\froggy\AppData\Local\Programs\Hydra\resources\7z.exe","WinGet",
"7za","C:\Users\froggy\AppData\Local\Programs\FontBase\resources\app.asar.unpacked\node_modules\7zip-bin-win\ia32\7za.exe","WinGet",
"7za","C:\Users\froggy\AppData\Local\Programs\FontBase\resources\app.asar.unpacked\node_modules\7zip-bin-win\x64\7za.exe","WinGet",
"ADExplorer","C:\Program Files\WindowsApps\Microsoft.SysinternalsSuite_2025.11.3.0_x64__8wekyb3d8bbwe\Tools\ADExplorer.exe","WinGet",
"ADInsight","C:\Program Files\WindowsApps\Microsoft.SysinternalsSuite_2025.11.3.0_x64__8wekyb3d8bbwe\Tools\ADInsight.exe","WinGet",
"adrestore","C:\Program Files\WindowsApps\Microsoft.SysinternalsSuite_2025.11.3.0_x64__8wekyb3d8bbwe\Tools\adrestore.exe","WinGet",
"AgentProxy","C:\Program Files\WindowsApps\Microsoft.Copilot_1.25114.55.0_x64__8wekyb3d8bbwe\AgentIsolationEnvironment.AgentProxy\AgentProxy.exe","WinGet",
"AgentRelay","C:\Program Files\WindowsApps\Microsoft.Copilot_1.25114.55.0_x64__8wekyb3d8bbwe\AgentIsolationEnvironment.AgentRelay\AgentRelay.exe","WinGet",
"APKInstaller","C:\Program Files\WindowsApps\18184wherewhere.AndroidAppInstaller_0.1.28.0_x64__4v4sx105x6y4r\APKInstaller.exe","WinGet",
"AppInstaller","C:\Program Files\WindowsApps\Microsoft.DesktopAppInstaller_1.27.350.0_x64__8wekyb3d8bbwe\AppInstaller.exe","WinGet",
"aria2c","C:\Users\froggy\AppData\Local\Programs\Motrix\resources\engine\aria2c.exe","WinGet",
"aria2c","C:\Users\froggy\AppData\Local\Programs\Hydra\resources\aria2c.exe","WinGet",
"AuthenticationManager","C:\Program Files\WindowsApps\Microsoft.DesktopAppInstaller_1.27.350.0_x64__8wekyb3d8bbwe\AuthenticationManager.exe","WinGet",
"Autologon","C:\Program Files\WindowsApps\Microsoft.SysinternalsSuite_2025.11.3.0_x64__8wekyb3d8bbwe\Tools\Autologon.exe","WinGet",
"Autoruns","C:\Program Files\WindowsApps\Microsoft.SysinternalsSuite_2025.11.3.0_x64__8wekyb3d8bbwe\Tools\Autoruns.exe","WinGet",
"autorunsc","C:\Program Files\WindowsApps\Microsoft.SysinternalsSuite_2025.11.3.0_x64__8wekyb3d8bbwe\Tools\autorunsc.exe","WinGet",
"Bginfo","C:\Program Files\WindowsApps\Microsoft.SysinternalsSuite_2025.11.3.0_x64__8wekyb3d8bbwe\Tools\Bginfo.exe","WinGet",
"Blender Launcher","C:\Users\froggy\AppData\Local\Microsoft\WinGet\Packages\VictorIX.BlenderLauncher_Microsoft.Winget.Source_8wekyb3d8bbwe\Blender Launcher.exe","WinGet",
"Bruno","C:\Users\froggy\AppData\Local\Programs\Bruno\Bruno.exe","WinGet",
"bun","C:\Users\froggy\AppData\Local\Microsoft\WinGet\Packages\Oven-sh.Bun_Microsoft.Winget.Source_8wekyb3d8bbwe\bun-windows-x64\bun.exe","WinGet",
"bun","C:\Users\froggy\AppData\Local\Programs\Jan\bun.exe","WinGet",
"BurpSuiteCommunity","C:\Users\froggy\AppData\Local\Programs\BurpSuiteCommunity\BurpSuiteCommunity.exe","WinGet",
"Cacheset","C:\Program Files\WindowsApps\Microsoft.SysinternalsSuite_2025.11.3.0_x64__8wekyb3d8bbwe\Tools\Cacheset.exe","WinGet",
"cdb","C:\Program Files\WindowsApps\Microsoft.WinDbg_1.2511.21001.0_x64__8wekyb3d8bbwe\amd64\cdb.exe","WinGet",
"certutil","C:\Users\froggy\AppData\Local\Programs\HTTP Toolkit\resources\httptoolkit-server\nss\win32\certutil.exe","WinGet",
"chrome","C:\Users\froggy\AppData\Local\Programs\BurpSuiteCommunity\burpbrowser\143.0.7499.41\chrome.exe","WinGet",
"chrome_pwa_launcher","C:\Users\froggy\AppData\Local\Programs\BurpSuiteCommunity\burpbrowser\143.0.7499.41\chrome_pwa_launcher.exe","WinGet",
"cli","C:\Users\froggy\AppData\Local\Programs\Python\Python311\Lib\site-packages\setuptools\cli.exe","WinGet",
"cli-32","C:\Users\froggy\AppData\Local\Programs\Python\Python311\Lib\site-packages\setuptools\cli-32.exe","WinGet",
"cli-64","C:\Users\froggy\AppData\Local\Programs\Python\Python311\Lib\site-packages\setuptools\cli-64.exe","WinGet",
"cli-arm64","C:\Users\froggy\AppData\Local\Programs\Python\Python311\Lib\site-packages\setuptools\cli-arm64.exe","WinGet",
"clink_arm64","C:\Users\froggy\AppData\Local\Programs\Tabby\resources\extras\clink\clink_arm64.exe","WinGet",
"clink_x64","C:\Users\froggy\AppData\Local\Programs\Tabby\resources\extras\clink\clink_x64.exe","WinGet",
"clink_x86","C:\Users\froggy\AppData\Local\Programs\Tabby\resources\extras\clink\clink_x86.exe","WinGet",
"Clipchamp","C:\Program Files\WindowsApps\Clipchamp.Clipchamp_4.4.10420.0_x64__yxz26nhyzhsrt\Clipchamp\Clipchamp.exe","WinGet",
"cncmd","C:\Program Files\WindowsApps\AdvancedMicroDevicesInc-2.AMDRadeonSoftware_10.24.10035.0_x64__0a9344xs7nr4m\radeonsoftware\cncmd.exe","WinGet",
"code-tunnel","C:\Users\froggy\AppData\Local\Programs\Microsoft VS Code\bin\code-tunnel.exe","WinGet",
"CompressionUtility","C:\Program Files\WindowsApps\AdvancedMicroDevicesInc-2.AMDRadeonSoftware_10.24.10035.0_x64__0a9344xs7nr4m\radeonsoftware\CompressionUtility.exe","WinGet",
"ConfigurationRemotingServer","C:\Program Files\WindowsApps\Microsoft.DesktopAppInstaller_1.27.350.0_x64__8wekyb3d8bbwe\DotNet\ConfigurationRemotingServer.exe","WinGet",
"copilot","C:\Users\froggy\AppData\Local\Microsoft\WinGet\Packages\GitHub.Copilot_Microsoft.Winget.Source_8wekyb3d8bbwe\copilot.exe","WinGet",
"CPUSTRES","C:\Program Files\WindowsApps\Microsoft.SysinternalsSuite_2025.11.3.0_x64__8wekyb3d8bbwe\Tools\CPUSTRES.EXE","WinGet",
"createdump","C:\Program Files\WindowsApps\Microsoft.WPFGallery_1.1.0.0_x64__8wekyb3d8bbwe\WPFGallery\createdump.exe","WinGet",
"createdump","C:\Program Files\WindowsApps\unchihugo.FluentFlyout_2.3.6.0_x64__69b7b6qge1ahj\FluentFlyout\createdump.exe","WinGet",
"createdump","C:\Users\froggy\AppData\Local\Programs\DevToys Preview\createdump.exe","WinGet",
"createdump","C:\Program Files\WindowsApps\64360VelerSoftware.DevToys-Preview_2.0.8.0_x64__j80j2txgjg9dj\createdump.exe","WinGet",
"createdump","C:\Program Files\WindowsApps\Files_4.0.21.0_x64__1y0xx7n9077q4\Files.App\createdump.exe","WinGet",
"createdump","C:\Program Files\WindowsApps\Microsoft.PowerShell_7.5.4.0_x64__8wekyb3d8bbwe\createdump.exe","WinGet",
"createdump","C:\Program Files\WindowsApps\Raycast.Raycast_0.39.1.0_x64__qypenmj9wpt2a\Raycast\createdump.exe","WinGet",
"createdump","C:\Program Files\WindowsApps\5319275A.WhatsAppDesktop_2.2587.8.0_x64__cv1g1gvanyjgm\createdump.exe","WinGet",
"createdump","C:\Program Files\WindowsApps\MicrosoftWindows.WindowsSandbox_0.5.3.0_x64__cw5n1h2txyewy\createdump.exe","WinGet",
"createdump","C:\Program Files\WindowsApps\RapidDev.WPFUI_3.0.3.0_x64__hdeca31h46cv6\Wpf.Ui.Gallery\createdump.exe","WinGet",
"createdump","C:\Program Files\WindowsApps\56395Gitii.Winstrumenta.PackageManager_0.6.0.0_x64__qkrp4w1fft63e\createdump.exe","WinGet",
"createdump","C:\Program Files\WindowsApps\Microsoft.Windows.DevHome_0.2101.858.0_x64__8wekyb3d8bbwe\createdump.exe","WinGet",
"createdump","C:\Program Files\WindowsApps\Microsoft.GetHelp_10.2409.32612.0_x64__8wekyb3d8bbwe\createdump.exe","WinGet",
"createdump","C:\Program Files\WindowsApps\28944Stefanvd.MyPersonalNotes_1.3.0.0_x64__pe3vc7q6mjj3e\CsConsoleWidgetProvider\createdump.exe","WinGet",
"createdump","C:\Program Files\WindowsApps\11413PtruceanBogdan.Wintoys_2.4.12.0_x64__ankwhmsh70gj6\createdump.exe","WinGet",
"CrossDeviceSettingsHost","C:\Program Files\WindowsApps\MicrosoftWindows.CrossDevice_0.25102.46.0_x64__cw5n1h2txyewy\CrossDeviceSettingsHost.exe","WinGet",
"CsConsoleWidgetProvider","C:\Program Files\WindowsApps\28944Stefanvd.MyPersonalNotes_1.3.0.0_x64__pe3vc7q6mjj3e\CsConsoleWidgetProvider\CsConsoleWidgetProvider.exe","WinGet",
"ctrl2cap","C:\Program Files\WindowsApps\Microsoft.SysinternalsSuite_2025.11.3.0_x64__8wekyb3d8bbwe\Tools\ctrl2cap.exe","WinGet",
